"invoice_id","branch","customer_type","gender","product_line","unit_price","quantity","tax_5_percentage","total","date","time","payment","cogs","gross_margin_percentage","gross_income","city","rating","time_of_day","day_name"
"305-18-3552","B","Member","Male","Home and lifestyle","60.38","10.00","30.19","633.99","2019-02-12","16:19:00","Cash","603.80","4.761904762","30.190000000","Mandalay","6.00","Evening","Tuesday"
"709-58-4068","B","Normal","Female","Fashion accessories","41.09","10.00","20.55","431.45","2019-02-28","14:42:00","Cash","410.90","4.761904762","20.545000000","Mandalay","7.30","Afternoon","Thursday"
"627-95-3243","B","Member","Female","Home and lifestyle","77.68","9.00","34.96","734.08","2019-02-04","13:21:00","Ewallet","699.12","4.761904762","34.956000000","Mandalay","9.80","Afternoon","Monday"
"437-53-3084","B","Normal","Male","Fashion accessories","99.89","2.00","9.99","209.77","2019-02-26","11:48:00","Ewallet","199.78","4.761904762","9.989000000","Mandalay","7.10","Morning","Tuesday"
"420-18-8989","A","Member","Female","Sports and travel","51.52","8.00","20.61","432.77","2019-02-02","15:47:00","Cash","412.16","4.761904762","20.608000000","Yangon","9.60","Afternoon","Saturday"
"277-63-2961","B","Member","Male","Sports and travel","73.97","1.00","3.70","77.67","2019-02-03","15:53:00","Credit card","73.97","4.761904762","3.698500000","Mandalay","5.40","Afternoon","Sunday"
"511-54-3087","B","Normal","Male","Sports and travel","88.45","1.00","4.42","92.87","2019-02-25","16:36:00","Credit card","88.45","4.761904762","4.422500000","Mandalay","9.50","Evening","Monday"
"602-80-9671","C","Member","Female","Home and lifestyle","15.95","6.00","4.79","100.49","2019-02-09","17:15:00","Credit card","95.70","4.761904762","4.785000000","Naypyitaw","5.10","Evening","Saturday"
"503-07-0930","C","Member","Male","Sports and travel","58.39","7.00","20.44","429.17","2019-02-23","19:49:00","Credit card","408.73","4.761904762","20.436500000","Naypyitaw","8.20","Evening","Saturday"
"609-81-8548","A","Member","Female","Home and lifestyle","37.44","6.00","11.23","235.87","2019-02-06","13:55:00","Credit card","224.64","4.761904762","11.232000000","Yangon","5.90","Afternoon","Wednesday"
"719-89-8991","A","Member","Female","Sports and travel","91.41","5.00","22.85","479.90","2019-02-25","16:03:00","Ewallet","457.05","4.761904762","22.852500000","Yangon","7.10","Evening","Monday"
"827-44-5872","B","Member","Female","Food and beverages","54.36","10.00","27.18","570.78","2019-02-07","11:28:00","Credit card","543.60","4.761904762","27.180000000","Mandalay","6.10","Morning","Thursday"
"827-77-7633","A","Normal","Male","Sports and travel","98.09","9.00","44.14","926.95","2019-02-17","19:41:00","Cash","882.81","4.761904762","44.140500000","Yangon","9.30","Evening","Sunday"
"287-83-1405","A","Normal","Male","Health and beauty","25.43","6.00","7.63","160.21","2019-02-12","19:01:00","Ewallet","152.58","4.761904762","7.629000000","Yangon","7.00","Evening","Tuesday"
"857-67-9057","B","Normal","Male","Electronic accessories","22.95","10.00","11.48","240.98","2019-02-06","19:20:00","Ewallet","229.50","4.761904762","11.475000000","Mandalay","8.20","Evening","Wednesday"
"583-41-4548","C","Normal","Male","Home and lifestyle","16.67","7.00","5.83","122.52","2019-02-07","11:36:00","Ewallet","116.69","4.761904762","5.834500000","Naypyitaw","7.40","Morning","Thursday"
"308-81-0538","A","Normal","Female","Fashion accessories","73.05","4.00","14.61","306.81","2019-02-25","17:16:00","Credit card","292.20","4.761904762","14.610000000","Yangon","4.90","Evening","Monday"
"358-88-9262","C","Member","Female","Food and beverages","87.48","6.00","26.24","551.12","2019-02-01","18:43:00","Ewallet","524.88","4.761904762","26.244000000","Naypyitaw","5.10","Evening","Friday"
"173-50-1108","B","Member","Female","Sports and travel","20.18","4.00","4.04","84.76","2019-02-13","12:14:00","Credit card","80.72","4.761904762","4.036000000","Mandalay","5.00","Afternoon","Wednesday"
"747-58-7183","B","Normal","Male","Fashion accessories","57.27","3.00","8.59","180.40","2019-02-09","20:31:00","Ewallet","171.81","4.761904762","8.590500000","Mandalay","6.50","Evening","Saturday"
"582-52-8065","B","Normal","Female","Fashion accessories","54.31","9.00","24.44","513.23","2019-02-22","10:49:00","Cash","488.79","4.761904762","24.439500000","Mandalay","8.90","Morning","Friday"
"210-57-1719","B","Normal","Female","Health and beauty","58.24","9.00","26.21","550.37","2019-02-05","12:34:00","Cash","524.16","4.761904762","26.208000000","Mandalay","9.70","Afternoon","Tuesday"
"198-66-9832","B","Member","Female","Fashion accessories","72.04","2.00","7.20","151.28","2019-02-04","19:38:00","Cash","144.08","4.761904762","7.204000000","Mandalay","9.50","Evening","Monday"
"866-99-7614","C","Normal","Male","Food and beverages","89.20","10.00","44.60","936.60","2019-02-11","15:42:00","Credit card","892.00","4.761904762","44.600000000","Naypyitaw","4.40","Afternoon","Monday"
"718-57-9773","C","Normal","Female","Sports and travel","49.33","10.00","24.67","517.97","2019-02-03","16:40:00","Credit card","493.30","4.761904762","24.665000000","Naypyitaw","9.40","Evening","Sunday"
"834-83-1826","B","Member","Female","Home and lifestyle","82.04","5.00","20.51","430.71","2019-02-25","17:16:00","Credit card","410.20","4.761904762","20.510000000","Mandalay","7.60","Evening","Monday"
"458-61-0011","B","Normal","Male","Food and beverages","60.30","4.00","12.06","253.26","2019-02-20","18:43:00","Cash","241.20","4.761904762","12.060000000","Mandalay","5.80","Evening","Wednesday"
"443-82-0585","A","Member","Female","Health and beauty","77.68","4.00","15.54","326.26","2019-02-01","19:54:00","Cash","310.72","4.761904762","15.536000000","Yangon","8.40","Evening","Friday"
"339-18-7061","C","Member","Female","Fashion accessories","92.98","2.00","9.30","195.26","2019-02-13","15:06:00","Credit card","185.96","4.761904762","9.298000000","Naypyitaw","8.00","Afternoon","Wednesday"
"695-28-6250","A","Normal","Female","Sports and travel","43.06","5.00","10.77","226.07","2019-02-04","16:38:00","Ewallet","215.30","4.761904762","10.765000000","Yangon","7.70","Evening","Monday"
"560-49-6611","A","Member","Female","Sports and travel","45.58","1.00","2.28","47.86","2019-02-07","14:13:00","Cash","45.58","4.761904762","2.279000000","Yangon","9.80","Afternoon","Thursday"
"880-35-0356","A","Member","Female","Sports and travel","75.20","3.00","11.28","236.88","2019-02-05","11:51:00","Ewallet","225.60","4.761904762","11.280000000","Yangon","4.80","Morning","Tuesday"
"152-68-2907","A","Normal","Male","Food and beverages","52.20","3.00","7.83","164.43","2019-02-15","13:30:00","Credit card","156.60","4.761904762","7.830000000","Yangon","9.50","Afternoon","Friday"
"123-35-4896","C","Normal","Female","Sports and travel","46.66","9.00","21.00","440.94","2019-02-17","19:11:00","Ewallet","419.94","4.761904762","20.997000000","Naypyitaw","5.30","Evening","Sunday"
"830-58-2383","B","Normal","Male","Home and lifestyle","31.75","4.00","6.35","133.35","2019-02-08","15:26:00","Cash","127.00","4.761904762","6.350000000","Mandalay","8.60","Afternoon","Friday"
"559-98-9873","A","Member","Female","Fashion accessories","53.65","7.00","18.78","394.33","2019-02-10","12:56:00","Ewallet","375.55","4.761904762","18.777500000","Yangon","5.20","Afternoon","Sunday"
"421-95-9805","A","Normal","Female","Electronic accessories","28.96","1.00","1.45","30.41","2019-02-07","10:18:00","Credit card","28.96","4.761904762","1.448000000","Yangon","6.20","Morning","Thursday"
"443-59-0061","A","Member","Male","Food and beverages","67.45","10.00","33.73","708.23","2019-02-03","11:25:00","Ewallet","674.50","4.761904762","33.725000000","Yangon","4.20","Morning","Sunday"
"641-96-3695","C","Member","Female","Fashion accessories","43.46","6.00","13.04","273.80","2019-02-07","17:55:00","Ewallet","260.76","4.761904762","13.038000000","Naypyitaw","8.50","Evening","Thursday"
"598-06-7312","B","Member","Male","Fashion accessories","91.35","1.00","4.57","95.92","2019-02-16","15:42:00","Cash","91.35","4.761904762","4.567500000","Mandalay","6.80","Afternoon","Saturday"
"665-63-9737","B","Normal","Male","Fashion accessories","52.42","3.00","7.86","165.12","2019-02-27","17:36:00","Ewallet","157.26","4.761904762","7.863000000","Mandalay","7.50","Evening","Wednesday"
"695-09-5146","B","Member","Female","Food and beverages","98.79","3.00","14.82","311.19","2019-02-23","20:00:00","Ewallet","296.37","4.761904762","14.818500000","Mandalay","6.40","Evening","Saturday"
"273-84-2164","C","Member","Male","Electronic accessories","12.05","5.00","3.01","63.26","2019-02-16","15:53:00","Ewallet","60.25","4.761904762","3.012500000","Naypyitaw","5.50","Afternoon","Saturday"
"740-11-5257","C","Normal","Male","Electronic accessories","24.74","10.00","12.37","259.77","2019-02-24","16:44:00","Cash","247.40","4.761904762","12.370000000","Naypyitaw","7.10","Evening","Sunday"
"742-04-5161","A","Member","Male","Home and lifestyle","72.78","10.00","36.39","764.19","2019-02-03","17:24:00","Cash","727.80","4.761904762","36.390000000","Yangon","7.30","Evening","Sunday"
"133-77-3154","B","Member","Male","Fashion accessories","60.18","4.00","12.04","252.76","2019-02-16","18:04:00","Credit card","240.72","4.761904762","12.036000000","Mandalay","9.40","Evening","Saturday"
"250-81-7186","C","Normal","Female","Electronic accessories","99.69","1.00","4.98","104.67","2019-02-27","10:23:00","Credit card","99.69","4.761904762","4.984500000","Naypyitaw","8.00","Morning","Wednesday"
"491-38-3499","A","Member","Male","Fashion accessories","55.45","1.00","2.77","58.22","2019-02-26","17:46:00","Credit card","55.45","4.761904762","2.772500000","Yangon","4.90","Evening","Tuesday"
"322-02-2271","B","Normal","Female","Sports and travel","42.97","3.00","6.45","135.36","2019-02-03","11:46:00","Cash","128.91","4.761904762","6.445500000","Mandalay","9.30","Morning","Sunday"
"641-51-2661","C","Member","Female","Food and beverages","87.10","10.00","43.55","914.55","2019-02-12","14:45:00","Credit card","871.00","4.761904762","43.550000000","Naypyitaw","9.90","Afternoon","Tuesday"
"714-02-3114","C","Normal","Female","Sports and travel","98.80","2.00","9.88","207.48","2019-02-21","11:39:00","Cash","197.60","4.761904762","9.880000000","Naypyitaw","7.70","Morning","Thursday"
"518-17-2983","A","Normal","Female","Fashion accessories","48.63","4.00","9.73","204.25","2019-02-04","15:44:00","Ewallet","194.52","4.761904762","9.726000000","Yangon","7.60","Afternoon","Monday"
"779-42-2410","B","Member","Male","Food and beverages","57.74","3.00","8.66","181.88","2019-02-20","13:06:00","Ewallet","173.22","4.761904762","8.661000000","Mandalay","7.70","Afternoon","Wednesday"
"190-14-3147","B","Normal","Female","Health and beauty","17.97","4.00","3.59","75.47","2019-02-23","20:43:00","Ewallet","71.88","4.761904762","3.594000000","Mandalay","6.40","Evening","Saturday"
"408-66-6712","C","Member","Female","Health and beauty","47.71","6.00","14.31","300.57","2019-02-16","14:19:00","Ewallet","286.26","4.761904762","14.313000000","Naypyitaw","4.40","Afternoon","Saturday"
"556-41-6224","C","Normal","Male","Health and beauty","33.64","8.00","13.46","282.58","2019-02-15","17:10:00","Credit card","269.12","4.761904762","13.456000000","Naypyitaw","9.30","Evening","Friday"
"242-11-3142","B","Member","Male","Fashion accessories","83.77","2.00","8.38","175.92","2019-02-24","19:57:00","Cash","167.54","4.761904762","8.377000000","Mandalay","4.60","Evening","Sunday"
"752-23-3760","B","Member","Female","Sports and travel","64.08","7.00","22.43","470.99","2019-02-19","19:29:00","Credit card","448.56","4.761904762","22.428000000","Mandalay","7.30","Evening","Tuesday"
"274-05-5470","A","Member","Female","Food and beverages","73.47","4.00","14.69","308.57","2019-02-23","18:30:00","Cash","293.88","4.761904762","14.694000000","Yangon","6.00","Evening","Saturday"
"648-94-3045","C","Normal","Male","Health and beauty","58.95","10.00","29.48","618.98","2019-02-07","14:27:00","Ewallet","589.50","4.761904762","29.475000000","Naypyitaw","8.10","Afternoon","Thursday"
"528-87-5606","B","Member","Female","Electronic accessories","39.48","1.00","1.97","41.45","2019-02-12","19:43:00","Cash","39.48","4.761904762","1.974000000","Mandalay","6.50","Evening","Tuesday"
"105-10-6182","A","Member","Male","Fashion accessories","21.48","2.00","2.15","45.11","2019-02-27","12:22:00","Ewallet","42.96","4.761904762","2.148000000","Yangon","6.60","Afternoon","Wednesday"
"305-03-2383","A","Normal","Female","Food and beverages","67.10","3.00","10.07","211.37","2019-02-15","10:36:00","Cash","201.30","4.761904762","10.065000000","Yangon","7.50","Morning","Friday"
"196-01-2849","C","Member","Female","Fashion accessories","73.38","7.00","25.68","539.34","2019-02-10","13:56:00","Cash","513.66","4.761904762","25.683000000","Naypyitaw","9.50","Afternoon","Sunday"
"868-06-0466","A","Member","Male","Electronic accessories","69.58","9.00","31.31","657.53","2019-02-19","19:38:00","Credit card","626.22","4.761904762","31.311000000","Yangon","7.80","Evening","Tuesday"
"626-43-7888","C","Normal","Female","Fashion accessories","60.41","8.00","24.16","507.44","2019-02-07","12:23:00","Ewallet","483.28","4.761904762","24.164000000","Naypyitaw","9.60","Afternoon","Thursday"
"191-29-0321","B","Member","Female","Fashion accessories","19.77","10.00","9.89","207.59","2019-02-27","18:57:00","Credit card","197.70","4.761904762","9.885000000","Mandalay","5.00","Evening","Wednesday"
"786-94-2700","A","Member","Male","Food and beverages","80.62","6.00","24.19","507.91","2019-02-28","20:18:00","Cash","483.72","4.761904762","24.186000000","Yangon","9.10","Evening","Thursday"
"183-21-3799","C","Normal","Female","Electronic accessories","77.63","9.00","34.93","733.60","2019-02-19","15:14:00","Ewallet","698.67","4.761904762","34.933500000","Naypyitaw","7.20","Afternoon","Tuesday"
"268-20-3585","C","Normal","Female","Health and beauty","13.85","9.00","6.23","130.88","2019-02-04","12:50:00","Ewallet","124.65","4.761904762","6.232500000","Naypyitaw","6.00","Afternoon","Monday"
"258-92-7466","A","Normal","Female","Health and beauty","35.68","5.00","8.92","187.32","2019-02-06","18:33:00","Credit card","178.40","4.761904762","8.920000000","Yangon","6.60","Evening","Wednesday"
"788-21-5741","A","Normal","Male","Fashion accessories","45.38","3.00","6.81","142.95","2019-02-17","13:34:00","Credit card","136.14","4.761904762","6.807000000","Yangon","7.20","Afternoon","Sunday"
"418-05-0656","B","Normal","Female","Fashion accessories","25.56","7.00","8.95","187.87","2019-02-02","20:42:00","Cash","178.92","4.761904762","8.946000000","Mandalay","7.10","Evening","Saturday"
"434-35-9162","B","Member","Male","Food and beverages","23.34","4.00","4.67","98.03","2019-02-04","18:53:00","Ewallet","93.36","4.761904762","4.668000000","Mandalay","7.40","Evening","Monday"
"149-14-0304","C","Member","Female","Health and beauty","28.50","8.00","11.40","239.40","2019-02-06","14:24:00","Cash","228.00","4.761904762","11.400000000","Naypyitaw","6.60","Afternoon","Wednesday"
"635-28-5728","A","Normal","Male","Health and beauty","56.00","3.00","8.40","176.40","2019-02-28","19:33:00","Ewallet","168.00","4.761904762","8.400000000","Yangon","4.80","Evening","Thursday"
"756-49-0168","A","Member","Male","Fashion accessories","19.70","1.00","0.99","20.69","2019-02-08","11:39:00","Ewallet","19.70","4.761904762","0.985000000","Yangon","9.50","Morning","Friday"
"373-14-0504","A","Member","Female","Sports and travel","71.63","2.00","7.16","150.42","2019-02-12","14:33:00","Ewallet","143.26","4.761904762","7.163000000","Yangon","8.80","Afternoon","Tuesday"
"546-80-2899","A","Member","Male","Home and lifestyle","37.69","2.00","3.77","79.15","2019-02-20","15:29:00","Ewallet","75.38","4.761904762","3.769000000","Yangon","9.50","Afternoon","Wednesday"
"390-17-5806","C","Member","Female","Food and beverages","38.42","1.00","1.92","40.34","2019-02-02","16:33:00","Cash","38.42","4.761904762","1.921000000","Naypyitaw","8.60","Evening","Saturday"
"585-86-8361","A","Normal","Female","Food and beverages","27.28","5.00","6.82","143.22","2019-02-03","10:31:00","Credit card","136.40","4.761904762","6.820000000","Yangon","8.60","Morning","Sunday"
"807-14-7833","A","Member","Female","Electronic accessories","17.42","10.00","8.71","182.91","2019-02-22","12:30:00","Ewallet","174.20","4.761904762","8.710000000","Yangon","7.00","Afternoon","Friday"
"785-96-0615","B","Member","Female","Electronic accessories","35.74","8.00","14.30","300.22","2019-02-17","15:28:00","Ewallet","285.92","4.761904762","14.296000000","Mandalay","4.90","Afternoon","Sunday"
"250-17-5703","A","Member","Male","Food and beverages","18.85","10.00","9.43","197.93","2019-02-27","18:24:00","Ewallet","188.50","4.761904762","9.425000000","Yangon","5.60","Evening","Wednesday"
"842-40-8179","B","Member","Female","Food and beverages","77.20","10.00","38.60","810.60","2019-02-11","10:38:00","Credit card","772.00","4.761904762","38.600000000","Mandalay","5.60","Morning","Monday"
"388-76-2555","B","Normal","Male","Sports and travel","13.69","6.00","4.11","86.25","2019-02-13","13:59:00","Cash","82.14","4.761904762","4.107000000","Mandalay","6.30","Afternoon","Wednesday"
"707-32-7409","B","Member","Female","Sports and travel","95.54","4.00","19.11","401.27","2019-02-26","11:58:00","Ewallet","382.16","4.761904762","19.108000000","Mandalay","4.50","Morning","Tuesday"
"759-98-4285","C","Member","Female","Health and beauty","85.87","7.00","30.05","631.14","2019-02-27","19:01:00","Credit card","601.09","4.761904762","30.054500000","Naypyitaw","8.00","Evening","Wednesday"
"201-63-8275","C","Member","Female","Sports and travel","67.99","7.00","23.80","499.73","2019-02-17","16:50:00","Ewallet","475.93","4.761904762","23.796500000","Naypyitaw","5.70","Evening","Sunday"
"471-06-8611","C","Normal","Female","Food and beverages","52.42","1.00","2.62","55.04","2019-02-06","10:22:00","Credit card","52.42","4.761904762","2.621000000","Naypyitaw","6.30","Morning","Wednesday"
"629-42-4133","C","Normal","Male","Health and beauty","21.80","8.00","8.72","183.12","2019-02-19","19:24:00","Cash","174.40","4.761904762","8.720000000","Naypyitaw","8.30","Evening","Tuesday"
"534-53-3526","A","Normal","Female","Sports and travel","94.76","4.00","18.95","397.99","2019-02-11","16:06:00","Ewallet","379.04","4.761904762","18.952000000","Yangon","7.80","Evening","Monday"
"307-04-2070","A","Member","Female","Fashion accessories","30.62","1.00","1.53","32.15","2019-02-05","14:14:00","Credit card","30.62","4.761904762","1.531000000","Yangon","4.10","Afternoon","Tuesday"
"516-77-6464","C","Member","Female","Health and beauty","10.16","5.00","2.54","53.34","2019-02-24","13:08:00","Ewallet","50.80","4.761904762","2.540000000","Naypyitaw","4.10","Afternoon","Sunday"
"404-91-5964","A","Normal","Male","Electronic accessories","74.58","7.00","26.10","548.16","2019-02-04","16:09:00","Credit card","522.06","4.761904762","26.103000000","Yangon","9.00","Evening","Monday"
"886-77-9084","C","Normal","Male","Electronic accessories","71.89","8.00","28.76","603.88","2019-02-19","11:33:00","Ewallet","575.12","4.761904762","28.756000000","Naypyitaw","5.50","Morning","Tuesday"
"400-80-4065","C","Member","Male","Health and beauty","68.55","4.00","13.71","287.91","2019-02-15","20:21:00","Credit card","274.20","4.761904762","13.710000000","Naypyitaw","9.20","Evening","Friday"
"263-12-5321","A","Member","Male","Electronic accessories","92.60","7.00","32.41","680.61","2019-02-27","12:52:00","Credit card","648.20","4.761904762","32.410000000","Yangon","9.30","Afternoon","Wednesday"
"702-72-0487","A","Normal","Female","Electronic accessories","46.61","2.00","4.66","97.88","2019-02-26","12:28:00","Credit card","93.22","4.761904762","4.661000000","Yangon","6.60","Afternoon","Tuesday"
"864-24-7918","A","Member","Female","Sports and travel","24.49","10.00","12.25","257.15","2019-02-22","15:15:00","Cash","244.90","4.761904762","12.245000000","Yangon","8.10","Afternoon","Friday"
"401-09-4232","C","Member","Male","Home and lifestyle","86.69","5.00","21.67","455.12","2019-02-11","18:38:00","Ewallet","433.45","4.761904762","21.672500000","Naypyitaw","9.40","Evening","Monday"
"831-81-6575","B","Member","Female","Electronic accessories","75.59","9.00","34.02","714.33","2019-02-23","11:12:00","Cash","680.31","4.761904762","34.015500000","Mandalay","8.00","Morning","Saturday"
"380-60-5336","A","Normal","Female","Electronic accessories","40.26","10.00","20.13","422.73","2019-02-24","18:06:00","Credit card","402.60","4.761904762","20.130000000","Yangon","5.00","Evening","Sunday"
"815-04-6282","C","Member","Female","Sports and travel","64.97","5.00","16.24","341.09","2019-02-08","12:52:00","Credit card","324.85","4.761904762","16.242500000","Naypyitaw","6.50","Afternoon","Friday"
"190-59-3964","B","Member","Male","Food and beverages","47.16","5.00","11.79","247.59","2019-02-03","14:35:00","Credit card","235.80","4.761904762","11.790000000","Mandalay","6.00","Afternoon","Sunday"
"186-43-8965","A","Member","Female","Home and lifestyle","47.68","2.00","4.77","100.13","2019-02-24","10:10:00","Credit card","95.36","4.761904762","4.768000000","Yangon","4.10","Morning","Sunday"
"784-21-9238","C","Member","Male","Sports and travel","10.17","1.00","0.51","10.68","2019-02-07","14:15:00","Cash","10.17","4.761904762","0.508500000","Naypyitaw","5.90","Afternoon","Thursday"
"109-86-4363","B","Member","Female","Sports and travel","60.08","7.00","21.03","441.59","2019-02-14","11:36:00","Credit card","420.56","4.761904762","21.028000000","Mandalay","4.50","Morning","Thursday"
"636-17-0325","B","Normal","Male","Health and beauty","62.57","4.00","12.51","262.79","2019-02-25","18:37:00","Cash","250.28","4.761904762","12.514000000","Mandalay","9.50","Evening","Monday"
"528-14-9470","A","Member","Male","Health and beauty","91.30","1.00","4.57","95.87","2019-02-14","14:42:00","Ewallet","91.30","4.761904762","4.565000000","Yangon","9.20","Afternoon","Thursday"
"497-36-0989","A","Normal","Male","Fashion accessories","51.94","3.00","7.79","163.61","2019-02-15","15:21:00","Cash","155.82","4.761904762","7.791000000","Yangon","7.90","Afternoon","Friday"
"291-59-1384","B","Normal","Male","Electronic accessories","60.30","1.00","3.02","63.32","2019-02-28","17:38:00","Cash","60.30","4.761904762","3.015000000","Mandalay","6.00","Evening","Thursday"
"549-23-9016","C","Member","Female","Food and beverages","14.87","2.00","1.49","31.23","2019-02-13","18:15:00","Credit card","29.74","4.761904762","1.487000000","Naypyitaw","8.90","Evening","Wednesday"
"409-33-9708","A","Normal","Female","Fashion accessories","98.48","2.00","9.85","206.81","2019-02-19","10:12:00","Ewallet","196.96","4.761904762","9.848000000","Yangon","9.20","Morning","Tuesday"
"866-70-2814","B","Normal","Female","Electronic accessories","52.79","10.00","26.40","554.30","2019-02-25","11:58:00","Ewallet","527.90","4.761904762","26.395000000","Mandalay","10.00","Morning","Monday"
"895-03-6665","B","Normal","Female","Fashion accessories","36.51","9.00","16.43","345.02","2019-02-16","10:52:00","Cash","328.59","4.761904762","16.429500000","Mandalay","4.20","Morning","Saturday"
"234-36-2483","B","Normal","Male","Health and beauty","57.59","6.00","17.28","362.82","2019-02-15","13:51:00","Cash","345.54","4.761904762","17.277000000","Mandalay","5.10","Afternoon","Friday"
"848-95-6252","C","Member","Female","Home and lifestyle","86.27","1.00","4.31","90.58","2019-02-20","13:24:00","Ewallet","86.27","4.761904762","4.313500000","Naypyitaw","7.00","Afternoon","Wednesday"
"873-14-6353","A","Member","Male","Food and beverages","24.82","7.00","8.69","182.43","2019-02-16","10:33:00","Credit card","173.74","4.761904762","8.687000000","Yangon","7.10","Morning","Saturday"
"885-56-0389","C","Member","Male","Fashion accessories","52.35","1.00","2.62","54.97","2019-02-12","17:49:00","Cash","52.35","4.761904762","2.617500000","Naypyitaw","4.00","Evening","Tuesday"
"608-05-3804","B","Member","Male","Electronic accessories","39.75","1.00","1.99","41.74","2019-02-25","20:19:00","Cash","39.75","4.761904762","1.987500000","Mandalay","6.10","Evening","Monday"
"311-13-6971","B","Member","Male","Sports and travel","31.99","10.00","16.00","335.90","2019-02-20","15:18:00","Credit card","319.90","4.761904762","15.995000000","Mandalay","9.90","Afternoon","Wednesday"
"325-89-4209","A","Member","Male","Food and beverages","87.90","1.00","4.40","92.30","2019-02-05","19:42:00","Ewallet","87.90","4.761904762","4.395000000","Yangon","6.70","Evening","Tuesday"
"389-70-2397","C","Normal","Female","Health and beauty","83.66","5.00","20.92","439.22","2019-02-21","10:26:00","Cash","418.30","4.761904762","20.915000000","Naypyitaw","7.20","Morning","Thursday"
"114-35-5271","B","Normal","Female","Electronic accessories","57.91","8.00","23.16","486.44","2019-02-07","15:06:00","Cash","463.28","4.761904762","23.164000000","Mandalay","8.10","Afternoon","Thursday"
"811-35-1094","B","Member","Male","Electronic accessories","50.45","6.00","15.14","317.84","2019-02-06","15:16:00","Credit card","302.70","4.761904762","15.135000000","Mandalay","8.90","Afternoon","Wednesday"
"409-49-6995","C","Member","Female","Food and beverages","47.27","6.00","14.18","297.80","2019-02-05","10:17:00","Cash","283.62","4.761904762","14.181000000","Naypyitaw","8.80","Morning","Tuesday"
"146-09-5432","A","Member","Male","Food and beverages","35.04","9.00","15.77","331.13","2019-02-09","19:17:00","Ewallet","315.36","4.761904762","15.768000000","Yangon","4.60","Evening","Saturday"
"509-10-0516","B","Normal","Male","Home and lifestyle","45.97","4.00","9.19","193.07","2019-02-09","12:02:00","Ewallet","183.88","4.761904762","9.194000000","Mandalay","5.10","Afternoon","Saturday"
"545-07-8534","C","Normal","Female","Health and beauty","58.32","2.00","5.83","122.47","2019-02-14","12:42:00","Ewallet","116.64","4.761904762","5.832000000","Naypyitaw","6.00","Afternoon","Thursday"
"450-42-3339","C","Normal","Male","Health and beauty","84.61","10.00","42.31","888.41","2019-02-09","18:58:00","Credit card","846.10","4.761904762","42.305000000","Naypyitaw","8.80","Evening","Saturday"
"453-33-6436","A","Normal","Female","Home and lifestyle","93.12","8.00","37.25","782.21","2019-02-07","10:09:00","Cash","744.96","4.761904762","37.248000000","Yangon","6.80","Morning","Thursday"
"459-45-2396","A","Member","Female","Food and beverages","99.60","3.00","14.94","313.74","2019-02-25","18:45:00","Cash","298.80","4.761904762","14.940000000","Yangon","5.80","Evening","Monday"
"717-96-4189","C","Normal","Female","Electronic accessories","35.49","6.00","10.65","223.59","2019-02-02","12:40:00","Cash","212.94","4.761904762","10.647000000","Naypyitaw","4.10","Afternoon","Saturday"
"777-67-2495","B","Normal","Male","Home and lifestyle","68.97","3.00","10.35","217.26","2019-02-22","11:26:00","Ewallet","206.91","4.761904762","10.345500000","Mandalay","8.70","Morning","Friday"
"181-82-6255","B","Normal","Female","Home and lifestyle","16.37","6.00","4.91","103.13","2019-02-08","10:58:00","Cash","98.22","4.761904762","4.911000000","Mandalay","7.00","Morning","Friday"
"838-02-1821","C","Member","Female","Home and lifestyle","12.73","2.00","1.27","26.73","2019-02-22","12:10:00","Credit card","25.46","4.761904762","1.273000000","Naypyitaw","5.20","Afternoon","Friday"
"321-49-7382","B","Member","Male","Sports and travel","88.31","1.00","4.42","92.73","2019-02-15","17:38:00","Credit card","88.31","4.761904762","4.415500000","Mandalay","5.20","Evening","Friday"
"431-66-2305","B","Normal","Female","Electronic accessories","88.25","9.00","39.71","833.96","2019-02-15","20:51:00","Credit card","794.25","4.761904762","39.712500000","Mandalay","7.60","Evening","Friday"
"756-93-1854","C","Member","Female","Fashion accessories","83.35","2.00","8.34","175.04","2019-02-02","14:05:00","Credit card","166.70","4.761904762","8.335000000","Naypyitaw","9.50","Afternoon","Saturday"
"243-55-8457","A","Normal","Female","Food and beverages","74.44","10.00","37.22","781.62","2019-02-27","11:40:00","Ewallet","744.40","4.761904762","37.220000000","Yangon","5.10","Morning","Wednesday"
"131-70-8179","A","Member","Female","Health and beauty","92.09","3.00","13.81","290.08","2019-02-17","16:27:00","Cash","276.27","4.761904762","13.813500000","Yangon","4.20","Evening","Sunday"
"449-16-6770","A","Normal","Male","Health and beauty","50.79","5.00","12.70","266.65","2019-02-19","14:53:00","Credit card","253.95","4.761904762","12.697500000","Yangon","5.30","Afternoon","Tuesday"
"676-10-2200","B","Member","Male","Fashion accessories","53.78","1.00","2.69","56.47","2019-02-03","20:13:00","Ewallet","53.78","4.761904762","2.689000000","Mandalay","4.70","Evening","Sunday"
"373-88-1424","C","Member","Male","Home and lifestyle","35.81","5.00","8.95","188.00","2019-02-06","18:44:00","Ewallet","179.05","4.761904762","8.952500000","Naypyitaw","7.90","Evening","Wednesday"
"365-16-4334","B","Normal","Female","Food and beverages","26.43","8.00","10.57","222.01","2019-02-24","14:26:00","Ewallet","211.44","4.761904762","10.572000000","Mandalay","8.90","Afternoon","Sunday"
